State,County,Metal Level,Issuer Name,Plan ID - Standard Component,Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Adult Dental,Child Dental,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30,Premium Adult Individual Age 40,Premium Adult Individual Age 50,Premium Adult Individual Age 60,Premium Couple 21  ,Premium Couple 30,Premium Couple 40,Premium Couple 50,Premium Couple 60,"Couple+1 child, Age 21","Couple+1 child, Age 30","Couple+1 child, Age 40","Couple+1 child, Age 50","Couple+2 children, Age 21","Couple+2 children, Age 30","Couple+2 children, Age 40","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - individual - standard,Drug Deductible - individual - standard,Medical Deductible -family - standard,Drug Deductible - family - standard,Medical Maximum Out Of Pocket - individual - standard,Drug Maximum Out of Pocket - individual - standard,Medical Maximum Out of Pocket - family - standard,Drug Maximum Out of Pocket - Family  - standard,Primary Care Physician  - standard,Specialist  - standard,Emergency Room  - standard,Inpatient Facility  - standard,Inpatient Physician - standard,Generic Drugs - standard,Preferred Brand Drugs - standard,Non-preferred Brand Drugs - standard,Specialty Drugs - standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 73 percent,Drug Deductible - individual - 73 percent,Medical Deductible - family - 73 percent,Drug Deductible - family - 73 percent,Medical Maximum Out Of Pocket - individual - 73 percent,Drug Maximum Out of Pocket - individual - 73 percent,Medical Maximum Out of Pocket - family - 73 percent,Drug Maximum Out of Pocket - Family - 73 percent,Primary Care Physician - 73 percent,Specialist - 73 percent,Emergency Room - 73 percent,Inpatient Facility - 73 percent,Inpatient Physician - 73 percent,Generic Drugs - 73 percent,Preferred Brand Drugs - 73 percent,Non-preferred Brand Drugs - 73 percent,Specialty Drugs - 73 percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 87 percent,Drug Deductible - individual - 87 percent,Medical Deductible - family - 87 percent,Drug Deductible - family - 87 percent,Medical Maximum Out Of Pocket - individual - 87 percent,Drug Maximum Out of Pocket - individual - 87 percent,Medical Maximum Out of Pocket - family - 87 percent,Drug Maximum Out of Pocket - Family - 87 percent,Primary Care Physician - 87 percent,Specialist - 87 percent,Emergency Room - 87 percent,Inpatient Facility - 87 percent,Inpatient Physician - 87 percent,Generic Drugs - 87 percent,Preferred Brand Drugs - 87 percent,Non-preferred Brand Drugs - 87 percent,Specialty Drugs - 87 percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - individual - 94 percent,Drug Deductible - individual - 94 percent,Medical Deductible - family - 94 percent,Drug Deductible - family - 94 percent,Medical Maximum Out Of Pocket -individual - 94 percent,Drug Maximum Out of Pocket - individual - 94 percent,Medical Maximum Out of Pocket - family - 94 percent,Drug Maximum Out of Pocket - Family  - 94 percent,Primary Care Physician - 94 percent,Specialist - 94 percent,Emergency Room - 94 percent,Inpatient Facility  - 94 percent,Inpatient Physician  - 94 percent,Generic Drugs - 94 percent,Preferred Brand Drugs - 94 percent,Non-preferred Brand Drugs - 94 percent,Specialty Drugs - 94 percent
NM,GRANT,Silver,Blue Cross Blue Shield of New Mexico,75605NM0350003,"BCBS Solution 3, MSP 4,500/6,350",PPO,Rating Area 5,Allows Adult and Child-Only,OPM,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$150.90,$237.64,$249.05,$269.72,$303.70,$424.42,$644.95,$475.28,$539.44,$607.40,$848.84,$1289.90,$626.17,$690.34,$758.30,$999.74,$777.07,$841.24,$909.20,$1150.64,$927.98,$992.14,$1060.09,$1301.54,$388.53,$420.62,$454.60,$575.32,$539.44,$571.52,$605.50,$726.22,$690.34,$722.42,$756.40,$877.12,,"$4,500",$0,"$12,700",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$30,$50,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$35,$75,$150,,"$3,000",$0,"$9,000",$0,"$5,200",Included in Medical,"$10,400",Included in Medical,$30,$50,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$35,$75,$150,,$250,$0,$750,$0,"$2,000",Included in Medical,"$4,500",Included in Medical,$30,$50,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$35,$75,$150,,$0,$0,$0,$0,$500,Included in Medical,"$1,500",Included in Medical,$30,$50,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$35,$75,$150
NM,GRANT,Silver,Blue Cross Blue Shield of New Mexico,75605NM0350004,"BCBS Solution 4, MSP 6,250/6,250",PPO,Rating Area 5,Allows Adult and Child-Only,OPM,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$146.84,$231.24,$242.34,$262.45,$295.52,$413.00,$627.60,$462.48,$524.91,$591.05,$826.00,$1255.20,$609.32,$671.76,$737.90,$972.84,$756.16,$818.59,$884.74,$1119.68,$903.00,$965.43,$1031.58,$1266.52,$378.08,$409.29,$442.37,$559.84,$524.92,$556.14,$589.21,$706.68,$671.76,$702.98,$736.05,$853.52,,"$6,250",$0,"$12,700",$0,"$6,250",Included in Medical,"$12,700",Included in Medical,$40,$70,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150,,"$5,000",$0,"$10,400",$0,"$5,000",Included in Medical,"$10,400",Included in Medical,$40,$70,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150,,"$1,500",$0,"$4,500",$0,"$1,500",Included in Medical,"$4,500",Included in Medical,$40,$70,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150,,$500,$0,"$1,500",$0,$500,Included in Medical,"$1,500",Included in Medical,$40,$70,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150
NM,GRANT,Bronze,Blue Cross Blue Shield of New Mexico,75605NM0350005,"BCBS Basic 5, MSP 3,750/6,250",PPO,Rating Area 5,Allows Adult and Child-Only,OPM,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$125.08,$196.97,$206.43,$223.56,$251.73,$351.79,$534.58,$393.94,$447.12,$503.46,$703.58,$1069.16,$519.02,$572.20,$628.54,$828.66,$644.10,$697.28,$753.62,$953.74,$769.18,$822.36,$878.70,$1078.82,$322.05,$348.64,$376.81,$476.87,$447.13,$473.72,$501.89,$601.95,$572.21,$598.79,$626.97,$727.03,,"$3,750",Included in Medical,"$11,250",Included in Medical,"$6,250",Included in Medical,"$12,700",Included in Medical,30% Coinsurance after deductible,30% Coinsurance after deductible,$600 Copay and 30% Coinsurance after deductible,$300 Copay per Stay and 30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,GRANT,Gold,Blue Cross Blue Shield of New Mexico,75605NM0390001,Blue Community Gold HMO 001,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$156.60,$246.61,$258.45,$279.89,$315.17,$440.45,$669.31,$493.22,$559.79,$630.34,$880.90,$1338.62,$649.82,$716.40,$786.94,$1037.50,$806.42,$873.00,$943.54,$1194.09,$963.02,$1029.59,$1100.13,$1350.69,$403.21,$436.50,$471.77,$597.04,$559.80,$593.09,$628.37,$753.65,$716.41,$749.69,$784.97,$910.25,,"$3,250",$0,"$9,750",$0,"$3,250",Included in Medical,"$9,750",Included in Medical,$30,$50,$400,$200 Copay per Stay,No Charge after Deductible,No Charge,$35,$75,$150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,GRANT,Gold,Blue Cross Blue Shield of New Mexico,75605NM0390002,Blue Community Gold HMO 002,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$159.52,$251.22,$263.27,$285.13,$321.06,$448.68,$681.81,$502.44,$570.26,$642.12,$897.36,$1363.62,$661.96,$729.78,$801.64,$1056.88,$821.48,$889.30,$961.16,$1216.40,$981.00,$1048.82,$1120.68,$1375.92,$410.74,$444.65,$480.58,$608.20,$570.26,$604.17,$640.10,$767.72,$729.78,$763.69,$799.62,$927.24,,"$1,500",$0,"$4,500",$0,"$3,500",Included in Medical,"$10,500",Included in Medical,$10,$60,$400 Copay and 20% Coinsurance after deductible,$200 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$35,$75,$150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,GRANT,Silver,Blue Cross Blue Shield of New Mexico,75605NM0390003,Blue Community Silver HMO 003,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$129.86,$204.51,$214.33,$232.12,$261.36,$365.25,$555.04,$409.02,$464.24,$522.72,$730.50,$1110.08,$538.88,$594.10,$652.58,$860.36,$668.74,$723.96,$782.44,$990.22,$798.60,$853.82,$912.30,$1120.08,$334.37,$361.98,$391.22,$495.11,$464.23,$491.84,$521.08,$624.97,$594.09,$621.70,$650.94,$754.83,,"$6,000",$0,"$12,700",$0,"$6,000",Included in Medical,"$12,700",Included in Medical,$30,$50,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150,,"$5,000",$0,"$10,400",$0,"$5,000",Included in Medical,"$10,400",Included in Medical,$30,$50,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150,,"$1,500",$0,"$4,500",$0,"$1,500",Included in Medical,"$4,500",Included in Medical,$30,$50,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150,,$500,$0,"$1,500",$0,$500,Included in Medical,"$1,500",Included in Medical,$30,$50,$500,$250 Copay per Stay,No Charge after Deductible,No Charge,$50,$100,$150
NM,GRANT,Silver,Blue Cross Blue Shield of New Mexico,75605NM0390004,Blue Community Silver HMO 004,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$133.88,$210.85,$220.97,$239.31,$269.45,$376.57,$572.24,$421.70,$478.62,$538.91,$753.14,$1144.48,$555.58,$612.51,$672.81,$887.03,$689.48,$746.40,$806.69,$1020.92,$823.36,$880.29,$940.58,$1154.81,$344.74,$373.20,$403.34,$510.46,$478.63,$507.09,$537.24,$644.34,$612.52,$640.98,$671.12,$778.24,,"$3,000",$0,"$9,000",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$35,$55,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$50,$100,$150,,"$2,500",$0,"$7,500",$0,"$5,200",Included in Medical,"$10,400",Included in Medical,$35,$55,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$50,$100,$150,,$500,$0,"$1,500",$0,"$1,500",Included in Medical,"$4,500",Included in Medical,$35,$55,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$50,$100,$150,,$0,$0,$0,$0,$500,Included in Medical,"$1,500",Included in Medical,$35,$55,$500 Copay and 20% Coinsurance after deductible,$250 Copay per Stay and 20% Coinsurance after deductible,20% Coinsurance after deductible,No Charge,$50,$100,$150
NM,GRANT,Bronze,Blue Cross Blue Shield of New Mexico,75605NM0390005,Blue Community Bronze HMO 005,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$106.56,$167.82,$175.87,$190.47,$214.47,$299.72,$455.45,$335.64,$380.94,$428.94,$599.44,$910.90,$442.20,$487.50,$535.50,$706.00,$548.76,$594.05,$642.05,$812.56,$655.31,$700.62,$748.62,$919.12,$274.38,$297.02,$321.02,$406.28,$380.94,$403.59,$427.59,$512.84,$487.50,$510.15,$534.15,$619.40,,"$5,000",Included in Medical,"$12,700",Included in Medical,"$6,250",Included in Medical,"$12,700",Included in Medical,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,20% Coinsurance after deductible,10% Coinsurance after deductible,20% Coinsurance after deductible,30% Coinsurance after deductible,40% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,GRANT,Bronze,Blue Cross Blue Shield of New Mexico,75605NM0390006,Blue Community Bronze HMO 006,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-866-236-1702,1-866-236-1702,1-855-543-4921,https://public.hcsc.net/providerfinder/home.do?corpEntCd=NM1,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/coverage/individual/on-exchange/,http://www.bcbsnm.com/member/rx_drugs.html,,,,$106.12,$167.12,$175.14,$189.68,$213.57,$298.47,$453.55,$334.24,$379.36,$427.14,$596.94,$907.10,$440.36,$485.48,$533.26,$703.06,$546.48,$591.60,$639.38,$809.18,$652.60,$697.72,$745.50,$915.30,$273.24,$295.80,$319.69,$404.59,$379.36,$401.92,$425.81,$510.71,$485.48,$508.04,$531.93,$616.83,,"$6,000",Included in Medical,"$12,700",Included in Medical,"$6,000",Included in Medical,"$12,700",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,GRANT,Gold,New Mexico Health Connections,93091NM0010001,Care Connect Gold $750 HMO,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/care-connect-gold-$750-hmo.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$138.87,$218.70,$229.19,$248.22,$279.49,$390.59,$593.54,$437.40,$496.44,$558.98,$781.18,$1187.08,$576.27,$635.30,$697.85,$920.05,$715.14,$774.18,$836.72,$1058.92,$854.01,$913.05,$975.59,$1197.79,$357.57,$387.09,$418.36,$529.46,$496.44,$525.96,$557.23,$668.32,$635.30,$664.83,$696.10,$807.20,,$750,Included in Medical,"$1,500",Included in Medical,"$6,000",Included in Medical,"$12,000",Included in Medical,$30,$60,$250,$1000 Copay per Stay,No Charge,$15,$45,$75,$150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,GRANT,Silver,New Mexico Health Connections,93091NM0010002,"Care Connect Silver $2,000 HMO",HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/care-connect-silver-$2-000-hmo.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$132.07,$207.98,$217.97,$236.06,$265.80,$371.45,$564.46,$415.96,$472.12,$531.60,$742.90,$1128.92,$548.03,$604.19,$663.67,$874.97,$680.09,$736.26,$795.74,$1007.04,$812.17,$868.32,$927.81,$1139.10,$340.04,$368.13,$397.87,$503.52,$472.12,$500.20,$529.94,$635.58,$604.18,$632.27,$662.01,$767.66,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$25,$75,$250,$2500 Copay per Stay,No Charge,$25,$75,$150,$250,,"$1,750",Included in Medical,"$3,500",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$25,$75,$250,$2000 Copay per Stay,No Charge,$25,$50,$100,$150,,$250,Included in Medical,$500,Included in Medical,"$2,100",Included in Medical,"$4,200",Included in Medical,$15,$30,$150,$300 Copay per Stay,No Charge,$15,$30,$75,$150,,$0,Included in Medical,$0,Included in Medical,"$1,250",Included in Medical,"$2,500",Included in Medical,$5,$15,$50,$75 Copay per Stay,No Charge,No Charge,$25,$50,$100
NM,GRANT,Bronze,New Mexico Health Connections,93091NM0010006,Care Connect Bronze HMO,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/care-connect-bronze.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$98.05,$154.41,$161.82,$175.25,$197.33,$275.77,$419.06,$308.82,$350.50,$394.66,$551.54,$838.12,$406.87,$448.55,$492.71,$649.58,$504.91,$546.60,$590.76,$747.64,$602.97,$644.65,$688.81,$845.68,$252.45,$273.30,$295.38,$373.82,$350.51,$371.35,$393.43,$471.87,$448.55,$469.40,$491.48,$569.91,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,GRANT,Catastrophic,New Mexico Health Connections,93091NM0010007,Care Connect Catastrophic HMO,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/care-connect-catastrophic.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$87.23,$137.37,$143.97,$155.91,$175.56,$245.35,$372.83,$274.74,$311.83,$351.12,$490.70,$745.66,$361.97,$399.07,$438.35,$577.92,$449.20,$486.29,$525.58,$665.16,$536.43,$573.53,$612.80,$752.39,$224.60,$243.14,$262.79,$332.58,$311.83,$330.38,$350.02,$419.81,$399.06,$417.61,$437.25,$507.03,,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,No Charge after deductible,No Charge after deductible,No Charge after deductible,No Charge after Deductible,No Charge after deductible,No Charge after deductible,No Charge after deductible,No Charge after deductible,No Charge after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,GRANT,Gold,New Mexico Health Connections,93091NM0030001,Choice Connect Gold  $500 PPO,PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/choice-connect-gold-$500-ppo.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$163.21,$257.02,$269.36,$291.72,$328.47,$459.04,$697.55,$514.04,$583.44,$656.94,$918.08,$1395.10,$677.25,$746.65,$820.15,$1081.29,$840.46,$909.86,$983.36,$1244.50,$1003.67,$1073.07,$1146.57,$1407.71,$420.23,$454.93,$491.68,$622.25,$583.44,$618.14,$654.89,$785.46,$746.65,$781.35,$818.10,$948.67,,$500,Included in Medical,"$1,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$20,$40,$250,30% Coinsurance after deductible,30% Coinsurance after deductible,$10,$30,$60,30% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,GRANT,Silver,New Mexico Health Connections,93091NM0030002,"Choice Connect Silver $2,000 PPO",PPO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-505-633-8020,1-855-769-6642,,http://mynmhc.org/Find_a_Doctor.aspx,http://www.mynmhc.org/Member_Handbook.aspx,http://mynmhc.org/choice-connect-silver-$2-000-ppo.pdf,http://www.mynmhc.org/Formulary.aspx,,,,$146.19,$230.24,$241.29,$261.32,$294.24,$411.20,$624.85,$460.48,$522.64,$588.48,$822.40,$1249.70,$606.68,$668.83,$734.68,$968.59,$752.88,$815.04,$880.88,$1114.80,$899.07,$961.24,$1027.08,$1261.00,$376.44,$407.52,$440.44,$557.40,$522.64,$553.72,$586.64,$703.59,$668.83,$699.92,$732.83,$849.80,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,$30,$60,$250,40% Coinsurance after deductible,40% Coinsurance after deductible,$25,$75,$150,$250,,"$2,000",Included in Medical,"$4,000",Included in Medical,"$5,000",Included in Medical,"$10,000",Included in Medical,$30,$60,$250,30% Coinsurance after deductible,30% Coinsurance after deductible,$25,$50,$100,$150,,$150,Included in Medical,$300,Included in Medical,"$2,100",Included in Medical,"$4,200",Included in Medical,$15,$30,$100,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$25,$50,$75,,$100,Included in Medical,$200,Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,$5,$15,$50,No Charge after Deductible,No Charge after deductible,No Charge,$25,$50,$100
NM,GUADALUPE,Gold,"Molina Health Care of New Mexico, Inc.",19722NM0010001,Molina Marketplace Gold Plan,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-888-295-7651,1-888-295-7651,,http://www.molinahealthcare.com/providersearch,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/gold,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/gold,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/gold,,,,$161.41,$254.21,$266.41,$288.52,$324.88,$454.01,$689.92,$508.42,$577.04,$649.76,$908.02,$1379.84,$669.84,$738.45,$811.18,$1069.44,$831.26,$899.87,$972.59,$1230.85,$992.68,$1061.30,$1134.02,$1392.28,$415.63,$449.93,$486.29,$615.42,$577.04,$611.35,$647.72,$776.84,$738.47,$772.78,$809.14,$938.27,,$250,$0,$500,$0,"$6,350",Included in Medical,"$12,700",Included in Medical,$20,$50,$250,20%,20%,$20,$50,20%,20%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NM,GUADALUPE,Silver,"Molina Health Care of New Mexico, Inc.",19722NM0010002,Molina Marketplace Silver Plan,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-888-295-7651,1-888-295-7651,,http://www.molinahealthcare.com/providersearch,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/silver,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/silver,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/silver,,,,$143.80,$226.46,$237.33,$257.02,$289.41,$404.45,$614.61,$452.92,$514.05,$578.82,$808.90,$1229.22,$596.72,$657.85,$722.62,$952.70,$740.52,$801.66,$866.42,$1096.50,$884.32,$945.46,$1010.22,$1240.30,$370.26,$400.83,$433.21,$548.25,$514.06,$544.63,$577.01,$692.05,$657.86,$688.43,$720.81,$835.85,,"$1,700",$200,"$3,400",$400,"$6,350",Included in Medical,"$12,700",Included in Medical,$40,$65,$250,30%,30%,$20,$55,30%,30%,,"$1,500",$0,"$3,000",$0,"$5,200",Included in Medical,"$10,400",Included in Medical,$30,$60,$250,30%,30%,$20,$40,30%,30%,,$0,$0,$0,$0,"$2,250",Included in Medical,"$4,500",Included in Medical,$15,$40,$150,25%,25%,$10,$20,25%,25%,,$0,$0,$0,$0,"$2,250",Included in Medical,"$4,500",Included in Medical,No Charge,$10,$100,10%,10%,$3,$8,10%,10%
NM,GUADALUPE,Bronze,"Molina Health Care of New Mexico, Inc.",19722NM0010003,Molina Marketplace Bronze Plan,HMO,Rating Area 5,Allows Adult and Child-Only,SERFF,1-888-295-7651,1-888-295-7651,,http://www.molinahealthcare.com/providersearch,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/bronze,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/bronze,http://www.molinahealthcare.com/members/nm/en-us/hp/marketplace/plans/bronze,,,,$126.50,$199.22,$208.78,$226.12,$254.60,$355.81,$540.67,$398.44,$452.24,$509.20,$711.62,$1081.35,$524.94,$578.74,$635.70,$838.12,$651.44,$705.24,$762.20,$964.62,$777.94,$831.74,$888.70,$1091.11,$325.72,$352.62,$381.10,$482.31,$452.22,$479.12,$507.60,$608.80,$578.72,$605.62,$634.10,$735.31,,"$4,000",$300,"$8,000",$600,"$6,350",Included in Medical,"$12,700",Included in Medical,$45,$75,$300,40%,40%,$25,$75,40%,40%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
