State Code,County Name,Metal Level,Issuer Name,Plan ID (Standard Component),Plan Marketing Name,Plan Type,Rating Area,Child Only Offering,Source,Customer Service Phone Number Local,Customer Service Phone Number Toll Free,Customer Service Phone Number TTY,Network URL,Plan Brochure URL,Summary of Benefits URL,Drug Formulary URL,Accredidation,Adult Dental ,Child Dental ,EHB Percent of Total Premium,Premium Scenarios,Premium Child,Premium Adult Individual Age 21,Premium Adult Individual Age 27,Premium Adult Individual Age 30 ,Premium Adult Individual Age 40 ,Premium Adult Individual Age 50 ,Premium Adult Individual Age 60 ,Premium Couple 21  ,Premium Couple 30 ,Premium Couple 40 ,Premium Couple 50 ,Premium Couple 60 ,"Couple+1 child, Age 21","Couple+1 child, Age 30 ","Couple+1 child, Age 40 ","Couple+1 child, Age 50 ","Couple+2 children, Age 21","Couple+2 children, Age 30 ","Couple+2 children, Age 40 ","Couple+2 children, Age 50","Couple+3 or more Children, Age 21","Couple+3 or more Children, Age 30","Couple+3 or more Children, Age 40","Couple+3 or more Children, Age 50","Individual+1 child, Age 21","Individual+1 child, Age 30","Individual+1 child, Age 40","Individual+1 child, Age 50","Individual+2 children, Age 21","Individual+2 children, Age 30","Individual+2 children, Age 40","Individual+2 children, Age 50","Individual+3 or more children, Age 21","Individual+3 or more children, Age 30","Individual+3 or more children, Age 40","Individual+3 or more children, Age 50",Standard Plan Cost Sharing,Medical Deductible - Individual - Standard,Drug Deductible - Individual - Standard,Medical Deductible - Family - Standard,Drug Deductible - Family - Standard,Medical Deductible - Family (Per Person) - Standard,Drug Deductible - Family (Per Person) - Standard,Medical Maximum Out Of Pocket - Individual - Standard,Drug Maximum Out Of Pocket - Individual - Standard,Medical Maximum Out Of Pocket - Family - Standard,Drug Maximum Out Of Pocket - Family - Standard,Medical Maximum Out Of Pocket - Family (Per Person) - Standard,Drug Maximum Out Of Pocket - Family (Per Person) - Standard,Primary Care Physician - Standard,Specialist - Standard,Emergency Room - Standard,Inpatient Facility - Standard,Inpatient Physician - Standard,Generic Drugs - Standard,Preferred Brand Drugs - Standard,Non-preferred Brand Drugs - Standard,Specialty Drugs - Standard,73 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 73 Percent,Drug Deductible - Individual - 73 Percent,Medical Deductible - Family - 73 Percent,Drug Deductible - Family - 73 Percent,Medical Deductible - Family (Per Person) - 73 Percent,Drug Deductible - Family (Per Person) - 73 Percent,Medical Maximum Out Of Pocket - Individual - 73 Percent,Drug Maximum Out Of Pocket - Individual - 73 Percent,Medical Maximum Out Of Pocket - Family - 73 Percent,Drug Maximum Out Of Pocket - Family - 73 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 73 Percent,Primary Care Physician - 73 Percent,Specialist - 73 Percent,Emergency Room - 73 Percent,Inpatient Facility - 73 Percent,Inpatient Physician - 73 Percent,Generic Drugs - 73 Percent,Preferred Brand Drugs - 73 Percent,Non-preferred Brand Drugs - 73 Percent,Specialty Drugs - 73 Percent,87 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 87 Percent,Drug Deductible - Individual - 87 Percent,Medical Deductible - Family - 87 Percent,Drug Deductible - Family - 87 Percent,Medical Deductible - Family (Per Person) - 87 Percent,Drug Deductible - Family (Per Person) - 87 Percent,Medical Maximum Out Of Pocket - Individual - 87 Percent,Drug Maximum Out Of Pocket - Individual - 87 Percent,Medical Maximum Out Of Pocket - Family - 87 Percent,Drug Maximum Out Of Pocket - Family - 87 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 87 Percent,Primary Care Physician - 87 Percent,Specialist - 87 Percent,Emergency Room - 87 Percent,Inpatient Facility - 87 Percent,Inpatient Physician - 87 Percent,Generic Drugs - 87 Percent,Preferred Brand Drugs - 87 Percent,Non-preferred Brand Drugs - 87 Percent,Specialty Drugs - 87 Percent,94 Percent Actuarial Value Silver Plan Cost Sharing,Medical Deductible - Individual - 94 Percent,Drug Deductible - Individual - 94 Percent,Medical Deductible - Family - 94 Percent,Drug Deductible - Family - 94 Percent,Medical Deductible - Family (Per Person) - 94 Percent,Drug Deductible - Family (Per Person) - 94 Percent,Medical Maximum Out Of Pocket -individual - 94 Percent,Drug Maximum Out Of Pocket - individual - 94 Percent,Medical Maximum Out Of Pocket - family - 94 Percent,Drug Maximum Out Of Pocket - Family  - 94 Percent,Medical Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Drug Maximum Out Of Pocket - Family (Per Person) - 94 Percent,Primary Care Physician - 94 Percent,Specialist - 94 Percent,Emergency Room - 94 Percent,Inpatient Facility - 94 Percent,Inpatient Physician - 94 Percent,Generic Drugs - 94 Percent,Preferred Brand Drugs - 94 Percent,Non-preferred Brand Drugs - 94 Percent,Specialty Drugs - 94 Percent
OR,Benton,Gold,PacificSource Health Plans,10091OR0360009,PacificSource Oregon Standard Gold Plan PSN,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com/?nPlan=PSN,http://www.PacificSource.com/oregon/individual-brochure-2016,http://www.PacificSource.com/oregon/ind-psn-sg,http://www.pacificsource.com/drug-list/,,,,99.9%,,$228.00,$360.00,$377.00,$408.00,$460.00,$643.00,$977.00,$720.00,$816.00,$920.00,$1286.00,$1954.00,$948.00,$1044.00,$1148.00,$1514.00,$1176.00,$1272.00,$1376.00,$1742.00,$1404.00,$1500.00,$1604.00,$1970.00,$588.00,$636.00,$688.00,$871.00,$816.00,$864.00,$916.00,$1099.00,$1044.00,$1092.00,$1144.00,$1327.00,,"$1,250",$0,"$2,500",$0,"$1,250",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$20,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$30,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Benton,Catastrophic,PacificSource Health Plans,10091OR0370003,PSN Catastrophic,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com/?nPlan=PSN,http://www.PacificSource.com/oregon/individual-brochure-2016,http://www.PacificSource.com/oregon/catastrophic,http://www.pacificsource.com/drug-list/,,,,99.9%,,$129.00,$204.00,$214.00,$231.00,$260.00,$364.00,$553.00,$408.00,$462.00,$520.00,$728.00,$1106.00,$537.00,$591.00,$649.00,$857.00,$666.00,$720.00,$778.00,$986.00,$795.00,$849.00,$907.00,$1115.00,$333.00,$360.00,$389.00,$493.00,$462.00,$489.00,$518.00,$622.00,$591.00,$618.00,$647.00,$751.00,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Benton,Bronze,PacificSource Health Plans,10091OR0380003,PSN Value Bronze 6450,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com/?nPlan=PSN,http://www.PacificSource.com/oregon/individual-brochure-2016,http://www.PacificSource.com/oregon/ind-psn-vb-6450,http://www.pacificsource.com/drug-list/,,,,99.9%,,$145.00,$228.00,$239.00,$258.00,$291.00,$407.00,$618.00,$456.00,$516.00,$582.00,$814.00,$1236.00,$601.00,$661.00,$727.00,$959.00,$746.00,$806.00,$872.00,$1104.00,$891.00,$951.00,$1017.00,$1249.00,$373.00,$403.00,$436.00,$552.00,$518.00,$548.00,$581.00,$697.00,$663.00,$693.00,$726.00,$842.00,,"$6,450",Included in Medical,"$12,900",Included in Medical,"$6,450",Included in Medical,"$6,450",Included in Medical,"$12,900",Included in Medical,"$6,450",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Benton,Bronze,PacificSource Health Plans,10091OR0380011,SmartChoice Value Bronze 6450,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com/?nPlan=SmartChoice,http://www.PacificSource.com/oregon/individual-brochure-2016,http://www.PacificSource.com/oregon/ind-scn-vb-6450,http://www.pacificsource.com/drug-list/,,,,99.9%,,$134.00,$211.00,$221.00,$240.00,$270.00,$377.00,$574.00,$422.00,$480.00,$540.00,$754.00,$1148.00,$556.00,$614.00,$674.00,$888.00,$690.00,$748.00,$808.00,$1022.00,$824.00,$882.00,$942.00,$1156.00,$345.00,$374.00,$404.00,$511.00,$479.00,$508.00,$538.00,$645.00,$613.00,$642.00,$672.00,$779.00,,"$6,450",Included in Medical,"$12,900",Included in Medical,"$6,450",Included in Medical,"$6,450",Included in Medical,"$12,900",Included in Medical,"$6,450",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Benton,Bronze,PacificSource Health Plans,10091OR0390003,PSN Balance Bronze 6850,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com/?nPlan=PSN,http://www.PacificSource.com/oregon/individual-brochure-2016,http://www.PacificSource.com/oregon/ind-psn-bb-6850,http://www.pacificsource.com/drug-list/,,,,99.9%,,$148.00,$233.00,$244.00,$265.00,$298.00,$416.00,$633.00,$466.00,$530.00,$596.00,$832.00,$1266.00,$614.00,$678.00,$744.00,$980.00,$762.00,$826.00,$892.00,$1128.00,$910.00,$974.00,$1040.00,$1276.00,$381.00,$413.00,$446.00,$564.00,$529.00,$561.00,$594.00,$712.00,$677.00,$709.00,$742.00,$860.00,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$20 Copay before deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Benton,Bronze,PacificSource Health Plans,10091OR0390012,SmartChoice Balance Bronze 6850,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-541-686-1242,1-800-624-6052,,http://providerdirectory.pacificsource.com/?nPlan=SmartChoice,http://www.PacificSource.com/oregon/individual-brochure-2016,http://www.PacificSource.com/oregon/ind-scn-bb-6850,http://www.pacificsource.com/drug-list/,,,,99.9%,,$137.00,$216.00,$227.00,$246.00,$277.00,$386.00,$587.00,$432.00,$492.00,$554.00,$772.00,$1174.00,$569.00,$629.00,$691.00,$909.00,$706.00,$766.00,$828.00,$1046.00,$843.00,$903.00,$965.00,$1183.00,$353.00,$383.00,$414.00,$523.00,$490.00,$520.00,$551.00,$660.00,$627.00,$657.00,$688.00,$797.00,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$20 Copay before deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Benton,Gold,"Moda Health Plan, Inc.",39424OR1240001,Moda Health Oregon Standard Gold (Beacon),PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_OregonStandardGold_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_OregonStandardGold_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.8%,,$176.00,$277.00,$290.00,$314.00,$354.00,$495.00,$752.00,$554.00,$628.00,$708.00,$990.00,$1504.00,$730.00,$804.00,$884.00,$1166.00,$906.00,$980.00,$1060.00,$1342.00,$1082.00,$1156.00,$1236.00,$1518.00,$453.00,$490.00,$530.00,$671.00,$629.00,$666.00,$706.00,$847.00,$805.00,$842.00,$882.00,$1023.00,,"$1,250",$0,"$2,500",$0,"$1,250",Not Applicable,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$20,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$30,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Benton,Silver,"Moda Health Plan, Inc.",39424OR1240002,Moda Health Oregon Standard Silver (Beacon),PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_OregonStandardSilver_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_OregonStandardSilver_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.7%,,$147.00,$232.00,$243.00,$263.00,$296.00,$414.00,$628.00,$464.00,$526.00,$592.00,$828.00,$1256.00,$611.00,$673.00,$739.00,$975.00,$758.00,$820.00,$886.00,$1122.00,$905.00,$967.00,$1033.00,$1269.00,$379.00,$410.00,$443.00,$561.00,$526.00,$557.00,$590.00,$708.00,$673.00,$704.00,$737.00,$855.00,,"$2,500",$0,"$5,000",$0,"$2,500",Not Applicable,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,"$2,500",$0,"$5,000",$0,"$2,500",Not Applicable,"$4,300",Included in Medical,$8600.00,Included in Medical,$4300.00,Included in Medical,$35,$70,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$15,$50,50%,50%,,$850,$0,"$1,700",$0,$850,Not Applicable,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,$15,$30,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$25,50%,50%,,$100,$0,$200,$0,$100,Not Applicable,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,$10,$20,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$5,$10,25%,25%
OR,Benton,Gold,"Moda Health Plan, Inc.",39424OR1260001,Moda Health Beacon Be Protected,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeProtected_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeProtected_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,X,99.4%,,$177.00,$278.00,$292.00,$316.00,$356.00,$497.00,$756.00,$556.00,$632.00,$712.00,$994.00,$1512.00,$733.00,$809.00,$889.00,$1171.00,$910.00,$986.00,$1066.00,$1348.00,$1087.00,$1163.00,$1243.00,$1525.00,$455.00,$493.00,$533.00,$674.00,$632.00,$670.00,$710.00,$851.00,$809.00,$847.00,$887.00,$1028.00,,"$1,000",Included in Medical,"$2,000",Included in Medical,"$1,000",Included in Medical,"$5,500",Included in Medical,"$11,000",Included in Medical,"$5,500",Included in Medical,$15,$15,15% Coinsurance after deductible,15% Coinsurance after deductible,15% Coinsurance after deductible,$10,40%,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Benton,Silver,"Moda Health Plan, Inc.",39424OR1260002,Moda Health Beacon Be Prepared,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BePrepared_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BePrepared_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,X,99.4%,,$155.00,$245.00,$257.00,$278.00,$313.00,$437.00,$664.00,$490.00,$556.00,$626.00,$874.00,$1328.00,$645.00,$711.00,$781.00,$1029.00,$800.00,$866.00,$936.00,$1184.00,$955.00,$1021.00,$1091.00,$1339.00,$400.00,$433.00,$468.00,$592.00,$555.00,$588.00,$623.00,$747.00,$710.00,$743.00,$778.00,$902.00,,"$1,550",Included in Medical,"$3,100",Included in Medical,"$1,550",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$30,$30,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,"$1,550",Included in Medical,"$3,100",Included in Medical,"$1,550",Included in Medical,"$5,425",Included in Medical,$10850.00,Included in Medical,$5425.00,Included in Medical,$30,$30,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,$30,$30,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,$100,Included in Medical,$200,Included in Medical,$100,Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,$30,$30,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%
OR,Benton,Bronze,"Moda Health Plan, Inc.",39424OR1310001,Moda Health Oregon Standard Bronze (Beacon),PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_OregonStandardBronze_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_OregonStandardBronze_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.7%,,$121.00,$190.00,$199.00,$216.00,$243.00,$339.00,$515.00,$380.00,$432.00,$486.00,$678.00,$1030.00,$501.00,$553.00,$607.00,$799.00,$622.00,$674.00,$728.00,$920.00,$743.00,$795.00,$849.00,$1041.00,$311.00,$337.00,$364.00,$460.00,$432.00,$458.00,$485.00,$581.00,$553.00,$579.00,$606.00,$702.00,,"$5,000",Included in Medical,"$10,000",Included in Medical,"$5,000",Included in Medical,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$60 Copay after deductible,$100 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,$20 Copay after deductible,$80 Copay after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Benton,Catastrophic,"Moda Health Plan, Inc.",39424OR1320001,Moda Health Beacon Be Bold,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeBold_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeBold_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.6%,,$94.00,$148.00,$155.00,$168.00,$189.00,$265.00,$402.00,$296.00,$336.00,$378.00,$530.00,$804.00,$390.00,$430.00,$472.00,$624.00,$484.00,$524.00,$566.00,$718.00,$578.00,$618.00,$660.00,$812.00,$242.00,$262.00,$283.00,$359.00,$336.00,$356.00,$377.00,$453.00,$430.00,$450.00,$471.00,$547.00,,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$45,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Washington,Gold,"Zoom Health Plan, Inc.",30969OR0050001,Zoom Health Plan Zoom Oregon Standard Gold Plan,EPO,Rating Area 1,Allows Adult and Child-Only,SERFF,1-503-684-8252,,,https://www.zoomcare.com/health-insurance/zoom_provider_guide.pdf,https://www.zoomcare.com/plusyou,https://www.zoomcare.com/sbc/isgd01,https://www.zoomcare.com/medlist,,,,99.7%,,$164.00,$258.00,$270.00,$293.00,$330.00,$461.00,$700.00,$516.00,$586.00,$660.00,$922.00,$1400.00,$680.00,$750.00,$824.00,$1086.00,$844.00,$914.00,$988.00,$1250.00,$1008.00,$1078.00,$1152.00,$1414.00,$422.00,$457.00,$494.00,$625.00,$586.00,$621.00,$658.00,$789.00,$750.00,$785.00,$822.00,$953.00,,"$1,250",$0,"$2,500",$0,"$1,250",$0,"$6,350",Included in Medical,"$12,700",Included in Medical,"$6,350",Included in Medical,$20,$40,10% Coinsurance after deductible,10% Coinsurance after deductible,10% Coinsurance after deductible,$10,$30,50%,50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Benton,Silver,"Moda Health Plan, Inc.",39424OR1470001,Moda Health Beacon Be Steady,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeSteady_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeSteady_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.3%,,$140.00,$221.00,$232.00,$251.00,$282.00,$395.00,$600.00,$442.00,$502.00,$564.00,$790.00,$1200.00,$582.00,$642.00,$704.00,$930.00,$722.00,$782.00,$844.00,$1070.00,$862.00,$922.00,$984.00,$1210.00,$361.00,$391.00,$422.00,$535.00,$501.00,$531.00,$562.00,$675.00,$641.00,$671.00,$702.00,$815.00,,"$3,000",Included in Medical,"$6,000",Included in Medical,"$3,000",Included in Medical,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,25%,25%,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,"$2,500",Included in Medical,"$5,000",Included in Medical,"$2,500",Included in Medical,"$5,450",Included in Medical,$10900.00,Included in Medical,$5450.00,Included in Medical,25%,25%,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,$750,Included in Medical,"$1,500",Included in Medical,$750,Included in Medical,"$1,500",Included in Medical,"$3,000",Included in Medical,"$1,500",Included in Medical,25%,25%,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%,,$250,Included in Medical,$500,Included in Medical,$250,Included in Medical,$500,Included in Medical,"$1,000",Included in Medical,$500,Included in Medical,25%,25%,30% Coinsurance after deductible,30% Coinsurance after deductible,30% Coinsurance after deductible,$20,40%,50%,50%
OR,Benton,Bronze,"Moda Health Plan, Inc.",39424OR1480001,Moda Health Beacon Be Lively,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeLively_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeLively_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.3%,,$120.00,$189.00,$198.00,$214.00,$241.00,$337.00,$512.00,$378.00,$428.00,$482.00,$674.00,$1024.00,$498.00,$548.00,$602.00,$794.00,$618.00,$668.00,$722.00,$914.00,$738.00,$788.00,$842.00,$1034.00,$309.00,$334.00,$361.00,$457.00,$429.00,$454.00,$481.00,$577.00,$549.00,$574.00,$601.00,$697.00,,"$5,500",Included in Medical,"$11,000",Included in Medical,"$5,500",Included in Medical,"$6,850",Included in Medical,"$13,700",Included in Medical,"$6,850",Included in Medical,$80,$100,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,40% Coinsurance after deductible,50% Coinsurance after deductible,50% Coinsurance after deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OR,Benton,Bronze,"Moda Health Plan, Inc.",39424OR1490001,Moda Health Beacon Be Resilient,PPO,Rating Area 2,Allows Adult and Child-Only,SERFF,1-877-605-3229,1-877-605-3229,1-877-605-3229,https://www.modahealth.com/eenroll/find-provider?type=medical,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeResilient_2016_OR.pdf,https://www.modahealth.com/pdfs/plans/individual/Moda_Beacon_BeResilient_SBC_2016_OR.pdf,https://www.modahealth.com/medical/formularies.shtml,,,,99.7%,,$118.00,$185.00,$194.00,$210.00,$237.00,$331.00,$503.00,$370.00,$420.00,$474.00,$662.00,$1006.00,$488.00,$538.00,$592.00,$780.00,$606.00,$656.00,$710.00,$898.00,$724.00,$774.00,$828.00,$1016.00,$303.00,$328.00,$355.00,$449.00,$421.00,$446.00,$473.00,$567.00,$539.00,$564.00,$591.00,$685.00,,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,"$6,500",Included in Medical,"$13,000",Included in Medical,"$6,500",Included in Medical,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,$10,No Charge after Deductible,No Charge after Deductible,No Charge after Deductible,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
